,t,c,symbol,returns,ma,ratio,position
0,2020-11-30T05:00:00Z,22.28,IPG,,,,
1,2020-12-01T05:00:00Z,22.79,IPG,0.022632428198509746,,,
2,2020-12-02T05:00:00Z,23.2,IPG,0.01783043541467144,,,
3,2020-12-03T05:00:00Z,23.69,IPG,0.020900739498429743,,,
4,2020-12-04T05:00:00Z,23.96,IPG,0.011332755076554513,,,
5,2020-12-07T05:00:00Z,23.84,IPG,-0.005020931050099708,,,
6,2020-12-08T05:00:00Z,23.66,IPG,-0.007578983646908455,,,
7,2020-12-09T05:00:00Z,23.7,IPG,0.001689189590845075,,,
8,2020-12-10T05:00:00Z,23.64,IPG,-0.002534855603188113,,,
9,2020-12-11T05:00:00Z,23.92,IPG,0.01177473654453376,,,
10,2020-12-14T05:00:00Z,23.7,IPG,-0.009239880941345646,,,
11,2020-12-15T05:00:00Z,24.19,IPG,0.020464276480850252,,,
12,2020-12-16T05:00:00Z,24.1,IPG,-0.00372748412532653,,,
13,2020-12-17T05:00:00Z,23.8,IPG,-0.012526259819180208,,,
14,2020-12-18T05:00:00Z,23.94,IPG,0.005865119452398204,,,
15,2020-12-21T05:00:00Z,23.42,IPG,-0.02196034196025609,,,
16,2020-12-22T05:00:00Z,23.06,IPG,-0.015490843328658244,,,
17,2020-12-23T05:00:00Z,23.52,IPG,0.01975160818951327,,,
18,2020-12-24T05:00:00Z,23.52,IPG,0.0,,,
19,2020-12-28T05:00:00Z,23.79,IPG,0.01141420128444004,,,
20,2020-12-29T05:00:00Z,23.68,IPG,-0.004634514299061365,23.59047619047619,1.0037949132014534,
21,2020-12-30T05:00:00Z,23.46,IPG,-0.00933396679047549,23.64666666666667,0.992106005074711,
22,2020-12-31T05:00:00Z,23.52,IPG,0.002554279805096815,23.681428571428572,0.9931833262954696,
23,2021-01-04T05:00:00Z,23.14,IPG,-0.016288401264895835,23.678571428571427,0.9772549019607844,
24,2021-01-05T05:00:00Z,23.26,IPG,0.0051724253249880725,23.65809523809524,0.9831729801537781,
25,2021-01-06T05:00:00Z,25.05,IPG,0.07413868044035521,23.709999999999997,1.0565162378743147,
26,2021-01-07T05:00:00Z,24.46,IPG,-0.023834697271847283,23.73952380952381,1.0303492267265761,
27,2021-01-08T05:00:00Z,24.34,IPG,-0.004918042699645131,23.77190476190476,1.0238977584583642,
28,2021-01-11T05:00:00Z,24.42,IPG,0.0032813811231773293,23.806190476190476,1.0257836097053588,
29,2021-01-12T05:00:00Z,24.55,IPG,0.0053093855579708915,23.84952380952381,1.0293706572957433,
30,2021-01-13T05:00:00Z,24.44,IPG,-0.004490719937134902,23.874285714285715,1.0236955481091432,
31,2021-01-14T05:00:00Z,24.93,IPG,0.01985076323207169,23.932857142857145,1.0416641795499313,
32,2021-01-15T05:00:00Z,24.94,IPG,0.00040104271642427136,23.96857142857143,1.0405292645130528,
33,2021-01-19T05:00:00Z,24.93,IPG,-0.00040104271642427136,24.00809523809524,1.0383997461173808,
34,2021-01-20T05:00:00Z,24.68,IPG,-0.010078698498279248,24.05,1.0261954261954263,
35,2021-01-21T05:00:00Z,24.68,IPG,0.0,24.085238095238093,1.0246940429822655,
36,2021-01-22T05:00:00Z,24.58,IPG,-0.00406009489929815,24.140476190476193,1.0182069237597395,
37,2021-01-25T05:00:00Z,24.66,IPG,0.003249393598309336,24.21666666666667,1.0183069511355816,
38,2021-01-26T05:00:00Z,25.21,IPG,0.022058243463630056,24.29714285714286,1.0375705550329257,
39,2021-01-27T05:00:00Z,24.68,IPG,-0.021247542162641242,24.35238095238095,1.0134532655455613,
40,2021-01-28T05:00:00Z,24.62,IPG,-0.0024340782808796035,24.39190476190476,1.009351267985085,
41,2021-01-29T05:00:00Z,24.07,IPG,-0.02259286896132684,24.410476190476192,0.9860520463501229,
42,2021-02-01T05:00:00Z,24.82,IPG,0.03068352798148055,24.475238095238097,1.0140861512121093,
43,2021-02-02T05:00:00Z,25.15,IPG,0.013208116769286793,24.552857142857142,1.0243207075114913,
44,2021-02-03T05:00:00Z,25.47,IPG,0.012643392445617518,24.663809523809526,1.0326871838436884,
45,2021-02-04T05:00:00Z,25.81,IPG,0.01326072473915696,24.785238095238096,1.0413456550558127,
46,2021-02-05T05:00:00Z,25.98,IPG,0.006564997511930848,24.829523809523813,1.0463350082467107,
47,2021-02-08T05:00:00Z,26.61,IPG,0.023960073747144595,24.931904761904757,1.0673071413564568,
48,2021-02-09T05:00:00Z,26.29,IPG,-0.012098446247807981,25.024761904761903,1.0505594458821739,
49,2021-02-10T05:00:00Z,24.55,IPG,-0.06847678450126038,25.030952380952378,0.9807856939027871,
50,2021-02-11T05:00:00Z,24.48,IPG,-0.002855396596403992,25.027619047619048,0.9781194109364892,
51,2021-02-12T05:00:00Z,24.63,IPG,0.006108754488320933,25.036666666666665,0.9837571561709493,
52,2021-02-16T05:00:00Z,24.87,IPG,0.00969704568286689,25.033809523809527,0.9934564683951227,
53,2021-02-17T05:00:00Z,25.16,IPG,0.01159317401692661,25.044285714285714,1.004620386743483,
54,2021-02-18T05:00:00Z,24.81,IPG,-0.01400863412853015,25.038571428571426,0.9908712272493867,
55,2021-02-19T05:00:00Z,25.56,IPG,0.029781831805624215,25.080476190476187,1.0191194061022615,
56,2021-02-22T05:00:00Z,26.49,IPG,0.03573867377464435,25.166666666666668,1.0525827814569535,
57,2021-02-23T05:00:00Z,26.58,IPG,0.003391750001120908,25.261904761904763,1.0521771913289348,
58,2021-02-24T05:00:00Z,27.0,IPG,0.015677812719229856,25.373333333333335,1.0641093011035208,
