,t,c,symbol,returns,ma,ratio,position
0,2020-11-30T05:00:00Z,322.09,ILMN,,,,
1,2020-12-01T05:00:00Z,334.34,ILMN,0.037327429678202684,,,
2,2020-12-02T05:00:00Z,340.82,ILMN,0.01919603940476211,,,
3,2020-12-03T05:00:00Z,346.0,ILMN,0.01508429637847808,,,
4,2020-12-04T05:00:00Z,350.66,ILMN,0.013378317984257926,,,
5,2020-12-07T05:00:00Z,342.82,ILMN,-0.022611564963071373,,,
6,2020-12-08T05:00:00Z,342.72,ILMN,-0.00029174081952731967,,,
7,2020-12-09T05:00:00Z,337.76,ILMN,-0.014578203159373082,,,
8,2020-12-10T05:00:00Z,343.71,ILMN,0.017462694473633356,,,
9,2020-12-11T05:00:00Z,342.01,ILMN,-0.004958302172430429,,,
10,2020-12-14T05:00:00Z,347.11,ILMN,0.01480175619269275,,,
11,2020-12-15T05:00:00Z,352.62,ILMN,0.01574925725870724,,,
12,2020-12-16T05:00:00Z,353.32,ILMN,0.0019831720243175255,,,
13,2020-12-17T05:00:00Z,361.3,ILMN,0.022334476276663295,,,
14,2020-12-18T05:00:00Z,366.06,ILMN,0.013088616238221107,,,
15,2020-12-21T05:00:00Z,362.63,ILMN,-0.009414223696460944,,,
16,2020-12-22T05:00:00Z,370.96,ILMN,0.022711209387850317,,,
17,2020-12-23T05:00:00Z,366.52,ILMN,-0.012041149986192323,,,
18,2020-12-24T05:00:00Z,367.29,ILMN,0.0020986366569211157,,,
19,2020-12-28T05:00:00Z,366.78,ILMN,-0.0013895134852450752,,,
20,2020-12-29T05:00:00Z,366.11,ILMN,-0.0018283785742712055,351.6014285714286,1.0412642561991865,
21,2020-12-30T05:00:00Z,364.09,ILMN,-0.00553274487234745,353.6014285714286,1.0296621296778858,
22,2020-12-31T05:00:00Z,370.0,ILMN,0.016101915816199686,355.2995238095238,1.041374882895585,
23,2021-01-04T05:00:00Z,367.76,ILMN,-0.006072454140297445,356.58238095238096,1.0313465264822261,
24,2021-01-05T05:00:00Z,374.9,ILMN,0.019228772243893744,357.9585714285714,1.0473279030693894,
25,2021-01-06T05:00:00Z,376.55,ILMN,0.004391516805494433,359.1914285714286,1.0483267974895996,
26,2021-01-07T05:00:00Z,382.41,ILMN,0.015442490915579477,361.0766666666667,1.0590825586440553,
27,2021-01-08T05:00:00Z,379.61,ILMN,-0.007348921554657828,362.8333333333333,1.0462379421221866,
28,2021-01-11T05:00:00Z,372.48,ILMN,-0.018961064805263383,364.4866666666667,1.0219303861138038,
29,2021-01-12T05:00:00Z,361.28,ILMN,-0.03053006414172188,365.3233333333333,0.9889321788005145,
30,2021-01-13T05:00:00Z,362.0,ILMN,0.0019909308644745494,366.2752380952381,0.9883277992870312,
31,2021-01-14T05:00:00Z,371.04,ILMN,0.02466566168144979,367.4147619047619,1.0098668819849372,
32,2021-01-15T05:00:00Z,376.35,ILMN,0.01420968797331934,368.5447619047619,1.0211785348810767,
33,2021-01-19T05:00:00Z,390.21,ILMN,0.036165494263218356,370.3014285714286,1.0537631504835827,
34,2021-01-20T05:00:00Z,403.54,ILMN,0.03359055964277324,372.3128571428572,1.083873393728009,
35,2021-01-21T05:00:00Z,404.87,ILMN,0.0032904125381216787,374.1609523809524,1.082074431935327,
36,2021-01-22T05:00:00Z,406.25,ILMN,0.003402705719293131,376.23809523809524,1.0797683837488925,
37,2021-01-25T05:00:00Z,421.0,ILMN,0.03566410003843412,378.62095238095236,1.1119300116714292,-1.0
38,2021-01-26T05:00:00Z,420.55,ILMN,-0.0010694552739352048,381.19380952380953,1.1032445687545518,-1.0
39,2021-01-27T05:00:00Z,432.31,ILMN,0.027579545081798607,384.29,1.1249577142262353,-1.0
40,2021-01-28T05:00:00Z,438.22,ILMN,0.013578143889289684,387.69190476190477,1.1303305398371069,-1.0
41,2021-01-29T05:00:00Z,426.44,ILMN,-0.0272493902972597,390.56476190476195,1.09185477440483,-1.0
42,2021-02-01T05:00:00Z,443.38,ILMN,0.03895551308353262,394.3404761904762,1.1243583318741963,-1.0
43,2021-02-02T05:00:00Z,440.25,ILMN,-0.007084442789492051,397.68571428571425,1.1070299590487824,-1.0
44,2021-02-03T05:00:00Z,420.2,ILMN,-0.046611958965415035,400.18285714285713,1.0500199908613206,-1.0
45,2021-02-04T05:00:00Z,428.64,ILMN,0.01988661738539843,402.7419047619048,1.064304446425573,-1.0
46,2021-02-05T05:00:00Z,428.91,ILMN,0.000629700912884168,405.2352380952381,1.0584222685471343,-1.0
47,2021-02-08T05:00:00Z,451.06,ILMN,0.0503532616387794,408.50428571428574,1.104174462236801,-1.0
48,2021-02-09T05:00:00Z,453.0,ILMN,0.004291757135072238,411.9990476190476,1.0995171047552121,-1.0
49,2021-02-10T05:00:00Z,450.0,ILMN,-0.006644542718668767,415.6904761904762,1.082536227733547,-1.0
50,2021-02-11T05:00:00Z,451.22,ILMN,0.0027074426782398575,419.97333333333336,1.0744015493047179,-1.0
51,2021-02-12T05:00:00Z,504.76,ILMN,0.11212804334210436,426.7714285714286,1.1827408448818368,-1.0
52,2021-02-16T05:00:00Z,492.55,ILMN,-0.024487090483021667,432.557619047619,1.1386922303772358,-1.0
53,2021-02-17T05:00:00Z,494.24,ILMN,0.0034252508685836958,438.1714285714286,1.127960354720918,-1.0
54,2021-02-18T05:00:00Z,485.79,ILMN,-0.017244797416782198,442.72285714285715,1.0972778842616793,-1.0
55,2021-02-19T05:00:00Z,486.26,ILMN,0.0009670285203977613,446.66190476190474,1.0886533971577523,-1.0
