,t,c,symbol,returns,ma,ratio,position
0,2020-11-30T05:00:00Z,651.99,CHTR,,,,
1,2020-12-01T05:00:00Z,662.25,CHTR,0.015613903766458215,,,
2,2020-12-02T05:00:00Z,667.17,CHTR,0.007401757852668389,,,
3,2020-12-03T05:00:00Z,670.43,CHTR,0.0048744115651429,,,
4,2020-12-04T05:00:00Z,670.74,CHTR,0.00046228294029937445,,,
5,2020-12-07T05:00:00Z,680.76,CHTR,0.01482824061618615,,,
6,2020-12-08T05:00:00Z,663.37,CHTR,-0.025876917221820506,,,
7,2020-12-09T05:00:00Z,644.08,CHTR,-0.02950996191292976,,,
8,2020-12-10T05:00:00Z,658.04,CHTR,0.021442777759494547,,,
9,2020-12-11T05:00:00Z,651.76,CHTR,-0.009589323748834033,,,
10,2020-12-14T05:00:00Z,649.67,CHTR,-0.0032118543397716692,,,
11,2020-12-15T05:00:00Z,646.28,CHTR,-0.00523169525398437,,,
12,2020-12-16T05:00:00Z,642.43,CHTR,-0.005974984991016008,,,
13,2020-12-17T05:00:00Z,653.98,CHTR,0.017818908532220235,,,
14,2020-12-18T05:00:00Z,652.0,CHTR,-0.003032208023181049,,,
15,2020-12-21T05:00:00Z,654.69,CHTR,0.004117279232365156,,,
16,2020-12-22T05:00:00Z,641.1,CHTR,-0.020976390165806436,,,
17,2020-12-23T05:00:00Z,647.44,CHTR,0.009840674194234289,,,
18,2020-12-24T05:00:00Z,656.49,CHTR,0.0138813361469321,,,
19,2020-12-28T05:00:00Z,651.9,CHTR,-0.007016285403884659,,,
20,2020-12-29T05:00:00Z,664.98,CHTR,0.01986578908512282,656.2642857142857,1.0132807993295383,
21,2020-12-30T05:00:00Z,653.49,CHTR,-0.017429734287241594,656.3357142857143,0.9956642397727644,
22,2020-12-31T05:00:00Z,661.55,CHTR,0.012258335760044758,656.302380952381,1.0079957336738654,
23,2021-01-04T05:00:00Z,647.03,CHTR,-0.0221929052108516,655.3433333333332,0.9873145374180455,
24,2021-01-05T05:00:00Z,636.59,CHTR,-0.01626685500410119,653.7319047619047,0.9737783873832073,
25,2021-01-06T05:00:00Z,624.51,CHTR,-0.019158464025790245,651.5304761904762,0.9585276864584049,
26,2021-01-07T05:00:00Z,629.77,CHTR,0.008387331115127239,649.1023809523809,0.9702167462026314,
27,2021-01-08T05:00:00Z,634.38,CHTR,0.0072934706096861035,647.7219047619047,0.9794018008904468,
28,2021-01-11T05:00:00Z,641.13,CHTR,0.010584100497719184,647.5814285714285,0.9900376565991701,
29,2021-01-12T05:00:00Z,621.49,CHTR,-0.031112423753476115,645.8409523809523,0.9622957443451359,
30,2021-01-13T05:00:00Z,618.01,CHTR,-0.0056151821601835294,644.2338095238096,0.9592945773162804,
31,2021-01-14T05:00:00Z,623.09,CHTR,0.008186332076527414,642.9680952380952,0.9690838544162379,
32,2021-01-15T05:00:00Z,628.91,CHTR,0.009297191569102914,642.1409523809524,0.9793955636501702,
33,2021-01-19T05:00:00Z,633.27,CHTR,0.006908709283909076,641.704761904762,0.9868556968788493,
34,2021-01-20T05:00:00Z,642.82,CHTR,0.014967875770031114,641.1733333333333,1.0025682082848113,
35,2021-01-21T05:00:00Z,650.43,CHTR,0.01176893537498902,641.0985714285714,1.014555372585896,
36,2021-01-22T05:00:00Z,646.69,CHTR,-0.005766637418574305,640.717619047619,1.0093213933483811,
37,2021-01-25T05:00:00Z,652.17,CHTR,0.008438218924662344,641.2447619047618,1.0170375475080462,
38,2021-01-26T05:00:00Z,649.54,CHTR,-0.004040844087614737,641.3447619047619,1.0127782100705067,
39,2021-01-27T05:00:00Z,615.78,CHTR,-0.053374663163904046,639.4061904761904,0.9630497939680641,
40,2021-01-28T05:00:00Z,654.65,CHTR,0.061210984788083955,639.5371428571428,1.0236309295115218,
41,2021-01-29T05:00:00Z,607.56,CHTR,-0.07464980590394443,636.8028571428572,0.9540786338898334,
42,2021-02-01T05:00:00Z,599.02,CHTR,-0.014155949230132414,634.2090476190476,0.9445150652593894,1.0
43,2021-02-02T05:00:00Z,616.7,CHTR,0.02908769545776213,632.0733333333333,0.9756779276666211,1.0
44,2021-02-03T05:00:00Z,609.26,CHTR,-0.012137576003526718,630.2747619047618,0.9666577766159431,1.0
45,2021-02-04T05:00:00Z,619.79,CHTR,0.01713560499271871,629.474761904762,0.9846145350205044,1.0
46,2021-02-05T05:00:00Z,617.65,CHTR,-0.003458757003817148,629.1480952380953,0.981724342289006,1.0
47,2021-02-08T05:00:00Z,615.53,CHTR,-0.0034382686850227273,628.4699999999999,0.9794103139370217,1.0
48,2021-02-09T05:00:00Z,619.51,CHTR,0.006445157691156389,627.7619047619047,0.9868550405825686,1.0
49,2021-02-10T05:00:00Z,611.63,CHTR,-0.012801318469286116,626.3571428571429,0.9764876268673737,1.0
50,2021-02-11T05:00:00Z,618.68,CHTR,0.011460651650269327,626.2233333333334,0.9879542442259682,1.0
51,2021-02-12T05:00:00Z,613.45,CHTR,-0.008489414932746797,626.0061904761905,0.9799423860862475,1.0
52,2021-02-16T05:00:00Z,618.47,CHTR,0.008149924972730815,625.7861904761905,0.9883088016521693,1.0
53,2021-02-17T05:00:00Z,624.12,CHTR,0.00909397136305845,625.5580952380952,0.997701100426895,1.0
54,2021-02-18T05:00:00Z,616.42,CHTR,-0.012414108190061057,624.7557142857142,0.9866576421870034,1.0
55,2021-02-19T05:00:00Z,607.29,CHTR,-0.01492211294132506,623.0638095238095,0.9746834765834578,1.0
