,t,c,symbol,returns,ma,ratio,position
5,2020-12-07T05:00:00Z,27.38,FITB,-0.0007301935337218346,,,
6,2020-12-08T05:00:00Z,27.26,FITB,-0.004392393591916122,,,
7,2020-12-09T05:00:00Z,27.73,FITB,0.017094433359300165,,,
8,2020-12-10T05:00:00Z,27.79,FITB,0.0021613841267256184,,,
9,2020-12-11T05:00:00Z,27.34,FITB,-0.016325412458608746,,,
10,2020-12-14T05:00:00Z,26.62,FITB,-0.026688018328838048,,,
11,2020-12-15T05:00:00Z,27.09,FITB,0.017501843130037997,,,
12,2020-12-16T05:00:00Z,27.25,FITB,0.0058888650122495,,,
13,2020-12-17T05:00:00Z,27.13,FITB,-0.004413394438412599,,,
14,2020-12-18T05:00:00Z,26.63,FITB,-0.01860172684499961,,,
15,2020-12-21T05:00:00Z,27.165,FITB,0.019890980177645456,,,
16,2020-12-22T05:00:00Z,26.93,FITB,-0.008688473179979006,,,
17,2020-12-23T05:00:00Z,27.73,FITB,0.029273952804179437,,,
18,2020-12-24T05:00:00Z,27.58,FITB,-0.005423987262531238,,,
19,2020-12-28T05:00:00Z,27.53,FITB,-0.0018145532106395024,,,
20,2020-12-29T05:00:00Z,27.28,FITB,-0.009122486179254707,27.08547619047619,1.0071818493481834,
21,2020-12-30T05:00:00Z,27.28,FITB,0.0,27.177857142857142,1.0037583116507662,
22,2020-12-31T05:00:00Z,27.57,FITB,0.010574392060444193,27.24309523809524,1.0119995455379693,
23,2021-01-04T05:00:00Z,27.23,FITB,-0.012408918350037101,27.27357142857143,0.9984024304009638,
24,2021-01-05T05:00:00Z,27.61,FITB,0.013858719256394814,27.310714285714283,1.0109585458349681,
25,2021-01-06T05:00:00Z,30.26,FITB,0.09164868241814661,27.44690476190476,1.1024922577790888,-1.0
26,2021-01-07T05:00:00Z,31.44,FITB,0.03825425920079617,27.640238095238093,1.1374721119141349,-1.0
27,2021-01-08T05:00:00Z,31.18,FITB,-0.008304103931375373,27.826904761904764,1.1204983186878064,-1.0
28,2021-01-11T05:00:00Z,31.38,FITB,0.006393883675255729,28.000714285714285,1.120685696793449,-1.0
29,2021-01-12T05:00:00Z,31.82,FITB,0.0139242756047544,28.19261904761905,1.1286642062681045,-1.0
30,2021-01-13T05:00:00Z,31.7,FITB,-0.003778342026405923,28.400238095238095,1.1161878253871111,-1.0
31,2021-01-14T05:00:00Z,32.54,FITB,0.026153420907657043,28.682142857142853,1.1345037977835888,-1.0
32,2021-01-15T05:00:00Z,31.865,FITB,-0.020961873024634592,28.909523809523805,1.1022319222533357,-1.0
33,2021-01-19T05:00:00Z,32.07,FITB,0.006412784938806038,29.139047619047616,1.1005850437965747,-1.0
34,2021-01-20T05:00:00Z,31.33,FITB,-0.023344908740963177,29.339047619047612,1.067860157112251,-1.0
35,2021-01-21T05:00:00Z,30.68,FITB,-0.020965128465044724,29.53190476190476,1.038876437105955,-1.0
36,2021-01-22T05:00:00Z,30.9,FITB,0.007145207404644083,29.709761904761905,1.0400621889550492,-1.0
37,2021-01-25T05:00:00Z,30.4,FITB,-0.01631357549152357,29.875,1.0175732217573221,-1.0
38,2021-01-26T05:00:00Z,29.75,FITB,-0.021613476420537125,29.971190476190475,0.992619896885104,-1.0
39,2021-01-27T05:00:00Z,28.44,FITB,-0.04503252705659877,30.012142857142855,0.9476164409643717,1.0
40,2021-01-28T05:00:00Z,29.6,FITB,0.039977756394974584,30.110714285714288,0.9830387854347052,1.0
41,2021-01-29T05:00:00Z,28.93,FITB,-0.022895242341971045,30.189285714285717,0.9582869986986867,1.0
42,2021-02-01T05:00:00Z,29.49,FITB,0.01917210383914103,30.294523809523806,0.9734432594292541,1.0
43,2021-02-02T05:00:00Z,30.32,FITB,0.02775633794698651,30.425476190476193,0.996533293684021,1.0
44,2021-02-03T05:00:00Z,31.03,FITB,0.023146917686117874,30.606428571428573,1.0138392961329319,1.0
45,2021-02-04T05:00:00Z,32.09,FITB,0.03358997666147667,30.819761904761908,1.0412150521851318,1.0
46,2021-02-05T05:00:00Z,32.095,FITB,0.00015579964197565133,30.907142857142855,1.038433094522764,1.0
47,2021-02-08T05:00:00Z,32.57,FITB,0.014691364524400896,30.960952380952385,1.0519702236303792,1.0
48,2021-02-09T05:00:00Z,32.53,FITB,-0.0012288788028822495,31.025238095238095,1.0485012202047488,1.0
49,2021-02-10T05:00:00Z,32.61,FITB,0.0024562493159678844,31.083809523809524,1.0490992095103866,1.0
50,2021-02-11T05:00:00Z,32.25,FITB,-0.011100946559446268,31.104285714285716,1.0368346116750102,1.0
51,2021-02-12T05:00:00Z,32.51,FITB,0.008029691074032286,31.142857142857142,1.0438990825688073,1.0
