,t,c,symbol,returns,ma,ratio,position
0,2020-11-30T05:00:00Z,227.33,RE,,,,
1,2020-12-01T05:00:00Z,230.71,RE,0.014758804266262082,,,
2,2020-12-02T05:00:00Z,232.39,RE,0.0072554842145571286,,,
3,2020-12-03T05:00:00Z,232.57,RE,0.0007742601900897483,,,
4,2020-12-04T05:00:00Z,234.64,RE,0.0088611696870311,,,
5,2020-12-07T05:00:00Z,230.32,RE,-0.018582778365274777,,,
6,2020-12-08T05:00:00Z,234.74,RE,0.01900887236805726,,,
7,2020-12-09T05:00:00Z,236.0,RE,0.005353286353632747,,,
8,2020-12-10T05:00:00Z,235.82,RE,-0.0007630028770835295,,,
9,2020-12-11T05:00:00Z,231.62,RE,-0.017970704392295644,,,
10,2020-12-14T05:00:00Z,229.7,RE,-0.008323988061178511,,,
11,2020-12-15T05:00:00Z,233.27,RE,0.01542247126541163,,,
12,2020-12-16T05:00:00Z,233.37,RE,0.0004285959263281569,,,
13,2020-12-17T05:00:00Z,235.16,RE,0.007640956647261277,,,
14,2020-12-18T05:00:00Z,232.53,RE,-0.01124688457252443,,,
15,2020-12-21T05:00:00Z,229.14,RE,-0.01468607849604986,,,
16,2020-12-22T05:00:00Z,228.14,RE,-0.004373694865727806,,,
17,2020-12-23T05:00:00Z,229.55,RE,0.006161395095479527,,,
18,2020-12-24T05:00:00Z,229.18,RE,-0.0016131496969293835,,,
19,2020-12-28T05:00:00Z,230.78,RE,0.0069571547682194534,,,
20,2020-12-29T05:00:00Z,229.33,RE,-0.00630286149064041,231.72809523809525,0.9896512538299197,
21,2020-12-30T05:00:00Z,230.36,RE,0.004481288362590874,231.87238095238095,0.9934775286898376,
22,2020-12-31T05:00:00Z,234.09,RE,0.016062354158307812,232.03333333333333,1.0088636690130728,
23,2021-01-04T05:00:00Z,228.11,RE,-0.02587768804653212,231.8295238095238,0.9839557803147634,
24,2021-01-05T05:00:00Z,226.23,RE,-0.008275787867582096,231.52761904761905,0.9771188462551006,
25,2021-01-06T05:00:00Z,239.64,RE,0.05758561633305881,231.7657142857143,1.0339751966271358,
26,2021-01-07T05:00:00Z,241.36,RE,0.007151797635081891,232.29142857142855,1.0390396300214018,
27,2021-01-08T05:00:00Z,238.97,RE,-0.009951573810520031,232.49285714285716,1.0278595348551414,
28,2021-01-11T05:00:00Z,237.25,RE,-0.007223583550248769,232.55238095238096,1.0202002621017283,
29,2021-01-12T05:00:00Z,239.42,RE,0.009104894333186841,232.72380952380956,1.0287731216238334,
30,2021-01-13T05:00:00Z,238.24,RE,-0.004940762887525096,233.0390476190476,1.0223179438557202,
31,2021-01-14T05:00:00Z,235.2,RE,-0.012842352911227373,233.30095238095237,1.0081399051296915,
32,2021-01-15T05:00:00Z,231.2,RE,-0.01715307922624909,233.20238095238096,0.9914135484200316,
33,2021-01-19T05:00:00Z,232.74,RE,0.006638813881708394,233.172380952381,0.9981456596591116,
34,2021-01-20T05:00:00Z,236.58,RE,0.01636446643765943,233.24,1.0143200137197736,
35,2021-01-21T05:00:00Z,231.8,RE,-0.020411486211939334,233.20523809523806,0.9939742430027916,
36,2021-01-22T05:00:00Z,228.92,RE,-0.012502333364749596,233.19476190476186,0.9816687052923267,
37,2021-01-25T05:00:00Z,228.25,RE,-0.002931078065823378,233.2,0.9787735849056605,
38,2021-01-26T05:00:00Z,227.17,RE,-0.00474288359994901,233.08666666666664,0.9746160226525185,
39,2021-01-27T05:00:00Z,218.93,RE,-0.03694659185588467,232.5985714285714,0.9412353595096397,1.0
40,2021-01-28T05:00:00Z,217.1,RE,-0.008393967134998626,231.94714285714286,0.9359891108195832,1.0
41,2021-01-29T05:00:00Z,211.08,RE,-0.02812086834677885,231.07809523809524,0.9134574169936365,1.0
42,2021-02-01T05:00:00Z,211.5,RE,0.001987789948866059,230.18000000000004,0.9188461204274914,1.0
43,2021-02-02T05:00:00Z,214.11,RE,0.012264903164752816,229.22857142857143,0.9340458681291288,1.0
44,2021-02-03T05:00:00Z,214.28,RE,0.0007936693616734658,228.56999999999996,0.9374808592553705,1.0
45,2021-02-04T05:00:00Z,220.93,RE,0.030562338250177845,228.31761904761905,0.9676432371779498,1.0
46,2021-02-05T05:00:00Z,219.4,RE,-0.006949361421807687,227.3538095238095,0.9650157191539096,1.0
47,2021-02-08T05:00:00Z,225.19,RE,0.026047942465118545,226.58380952380952,0.9938485917120965,1.0
48,2021-02-09T05:00:00Z,233.04,RE,0.03426562234493069,226.30142857142857,1.0297769725587238,1.0
49,2021-02-10T05:00:00Z,234.69,RE,0.0070553817139202835,226.1795238095238,1.0376270851009628,1.0
50,2021-02-11T05:00:00Z,244.95,RE,0.042788613719484836,226.44285714285715,1.0817298593148696,-1.0
51,2021-02-12T05:00:00Z,243.54,RE,-0.005772908005722499,226.69523809523812,1.074305759778179,-1.0
52,2021-02-16T05:00:00Z,240.44,RE,-0.012810621907900277,226.94476190476192,1.0594648582411494,-1.0
53,2021-02-17T05:00:00Z,242.72,RE,0.009437937429261467,227.49333333333337,1.0669323643183681,-1.0
54,2021-02-18T05:00:00Z,240.9,RE,-0.007526605979396805,227.88190476190474,1.0571264982697806,-1.0
55,2021-02-19T05:00:00Z,239.3,RE,-0.006663914706497742,228.01142857142855,1.0495087965515515,-1.0
56,2021-02-22T05:00:00Z,241.81,RE,0.010434298904177908,228.48809523809524,1.0583045902151826,-1.0
57,2021-02-23T05:00:00Z,239.98,RE,-0.00759670728226336,229.0147619047619,1.0478800493210043,-1.0
